time	V(i+)	V(i-)	V(q+)	V(q-)
2.657418957139216e-05	-1.360190e-04	-1.650065e-01	-1.360190e-04	-1.360190e-04
2.658617328567059e-05	-1.549650e-04	-1.879902e-01	-1.549650e-04	-1.549650e-04
2.659815699994902e-05	-1.736609e-04	-2.106705e-01	-1.736609e-04	-1.736609e-04
2.668204307989804e-05	-2.889808e-04	-3.505667e-01	-2.889808e-04	-2.889808e-04
2.682142465971587e-05	-3.994063e-04	-4.845254e-01	-3.994063e-04	-3.994063e-04
2.689305099999999e-05	-4.060887e-04	-4.926318e-01	-4.060887e-04	-4.060887e-04
2.689305129999999e-05	-4.060886e-04	-4.926317e-01	-4.060886e-04	-4.060886e-04
2.689305169999999e-05	-4.060886e-04	-4.060886e-04	-4.060886e-04	-4.060886e-04
2.689305199999999e-05	-4.060886e-04	-4.060886e-04	-4.060886e-04	-4.060886e-04
2.689306000000000e-05	-4.060886e-04	-4.060886e-04	-4.060886e-04	-4.060886e-04
2.689306030000000e-05	-4.060886e-04	-4.060886e-04	-4.060886e-04	-4.060902e-04
2.689306070000000e-05	-4.060886e-04	-4.060886e-04	-4.060886e-04	-4.926317e-01
2.689306099999999e-05	-4.060885e-04	-4.060885e-04	-4.060885e-04	-4.926317e-01
2.691559594172599e-05	-4.005593e-04	-4.005593e-04	-4.005593e-04	-4.859240e-01
2.693813088345197e-05	-3.917811e-04	-3.917811e-04	-3.917811e-04	-4.752751e-01
2.696066582517796e-05	-3.797541e-04	-3.797541e-04	-3.797541e-04	-4.606850e-01
2.698320076690395e-05	-3.644783e-04	-3.644783e-04	-3.644783e-04	-4.421537e-01
2.700573570862994e-05	-3.459536e-04	-3.459536e-04	-3.459536e-04	-4.196811e-01
2.702827065035593e-05	-3.241800e-04	-3.241800e-04	-3.241800e-04	-3.932673e-01
2.705080559208192e-05	-2.991576e-04	-2.991576e-04	-2.991576e-04	-3.629123e-01
2.716528913351634e-05	-1.395269e-04	-1.395269e-04	-1.395269e-04	-1.692620e-01
2.727180000000000e-05	3.763695e-05	3.763695e-05	3.763695e-05	4.565791e-02
2.727180030000000e-05	3.763754e-05	3.763746e-05	3.763746e-05	4.565852e-02
2.727180070000000e-05	4.565933e-02	3.763812e-05	3.763812e-05	4.565933e-02
2.727180099999999e-05	4.565994e-02	3.763863e-05	3.763863e-05	4.565994e-02
2.727184099999999e-05	4.574090e-02	3.770536e-05	3.770536e-05	4.574090e-02
2.727184130000000e-05	4.574151e-02	3.770586e-05	3.770586e-05	4.574151e-02
2.727184170000000e-05	4.574232e-02	3.770653e-05	3.770653e-05	3.770653e-05
2.727184199999999e-05	4.574293e-02	3.770704e-05	3.770704e-05	3.770704e-05
2.728382571427843e-05	7.024218e-02	5.790237e-05	5.790237e-05	5.790237e-05
2.729580942855686e-05	9.443814e-02	7.784770e-05	7.784770e-05	7.784770e-05
2.730779314283529e-05	1.183308e-01	9.754303e-05	9.754303e-05	9.754303e-05
2.731977685711372e-05	1.419202e-01	1.169883e-04	1.169883e-04	1.169883e-04
2.733176057139216e-05	1.652063e-01	1.361837e-04	1.361837e-04	1.361837e-04
2.734374428567059e-05	1.881891e-01	1.551290e-04	1.551290e-04	1.551290e-04
2.735572799994902e-05	2.108687e-01	1.738243e-04	1.738243e-04	1.738243e-04
2.743961407989804e-05	3.507598e-01	2.891401e-04	2.891401e-04	2.891401e-04
2.757899756727477e-05	4.847133e-01	3.995612e-04	3.995612e-04	3.995612e-04
2.765057999999999e-05	4.928245e-01	4.062475e-04	4.062475e-04	4.062475e-04
2.765058029999999e-05	4.928244e-01	4.062474e-04	4.062504e-04	4.062474e-04
2.765058069999999e-05	4.928243e-01	4.062473e-04	4.928243e-01	4.062473e-04
2.765058099999999e-05	4.928242e-01	4.062472e-04	4.928242e-01	4.062472e-04
2.765058123999999e-05	4.928241e-01	4.062472e-04	4.928241e-01	4.062472e-04
2.765058155999999e-05	4.062471e-04	4.062471e-04	4.928240e-01	4.062471e-04
2.765058200000000e-05	4.062470e-04	4.062470e-04	4.928239e-01	4.062470e-04
2.766928136289148e-05	4.019812e-04	4.019812e-04	4.876490e-01	4.019812e-04
2.768798072578297e-05	3.954247e-04	3.954247e-04	4.796952e-01	3.954247e-04
2.770668008867446e-05	3.865775e-04	3.865775e-04	4.689625e-01	3.865775e-04
2.772537945156595e-05	3.754395e-04	3.754395e-04	4.554509e-01	3.754395e-04
2.774407881445744e-05	3.620109e-04	3.620109e-04	4.391605e-01	3.620109e-04
2.776277817734892e-05	3.462916e-04	3.462916e-04	4.200911e-01	3.462916e-04
2.778147754024041e-05	3.282815e-04	3.282815e-04	3.982429e-01	3.282815e-04
2.788196658152242e-05	2.022934e-04	2.022934e-04	2.454049e-01	2.022934e-04
2.802936100000000e-05	-3.743411e-05	-3.743411e-05	-4.541184e-02	-3.743411e-05
2.802936130000000e-05	-3.743462e-05	-3.743462e-05	-4.541245e-02	-3.743462e-05
2.802936170000000e-05	-3.743529e-05	-3.743529e-05	-3.743529e-05	-3.743529e-05
2.802936200000000e-05	-3.743580e-05	-3.743580e-05	-3.743580e-05	-3.743580e-05
2.802936999999999e-05	-3.744939e-05	-3.744939e-05	-3.744939e-05	-3.744939e-05
2.802937030000000e-05	-3.744990e-05	-3.744988e-05	-3.744990e-05	-3.744990e-05
2.802937070000000e-05	-3.745058e-05	-4.543182e-02	-3.745058e-05	-3.745058e-05
2.802937099999999e-05	-3.745109e-05	-4.543243e-02	-3.745109e-05	-3.745109e-05
2.804135471427843e-05	-5.764775e-05	-6.993328e-02	-5.764775e-05	-5.764775e-05
2.805333842855686e-05	-7.759459e-05	-9.413107e-02	-7.759459e-05	-7.759459e-05
2.806532214283529e-05	-9.729161e-05	-1.180258e-01	-9.729161e-05	-9.729161e-05
2.807730585711372e-05	-1.167388e-04	-1.416175e-01	-1.167388e-04	-1.167388e-04
2.808928957139216e-05	-1.359362e-04	-1.649061e-01	-1.359362e-04	-1.359362e-04
2.810127328567059e-05	-1.548837e-04	-1.878916e-01	-1.548837e-04	-1.548837e-04
2.811325699994902e-05	-1.735815e-04	-2.105741e-01	-1.735815e-04	-1.735815e-04
2.819714307989804e-05	-2.889188e-04	-3.504914e-01	-2.889188e-04	-2.889188e-04
2.833654531239603e-05	-3.993953e-04	-4.845120e-01	-3.993953e-04	-3.993953e-04
2.840815100000000e-05	-4.060964e-04	-4.926412e-01	-4.060964e-04	-4.060964e-04
2.840815129999999e-05	-4.060963e-04	-4.926411e-01	-4.060963e-04	-4.060963e-04
2.840815169999999e-05	-4.060963e-04	-4.060963e-04	-4.060963e-04	-4.060963e-04
2.840815200000000e-05	-4.060963e-04	-4.060963e-04	-4.060963e-04	-4.060963e-04
2.840815999999999e-05	-4.060964e-04	-4.060964e-04	-4.060964e-04	-4.060964e-04
2.840816029999999e-05	-4.060964e-04	-4.060964e-04	-4.060964e-04	-4.060939e-04
2.840816069999999e-05	-4.060963e-04	-4.060963e-04	-4.060963e-04	-4.926411e-01
2.840816099999999e-05	-4.060963e-04	-4.060963e-04	-4.060963e-04	-4.926411e-01
2.843069158882508e-05	-4.005766e-04	-4.005766e-04	-4.005766e-04	-4.859451e-01
2.845322217765018e-05	-3.918090e-04	-3.918090e-04	-3.918090e-04	-4.753090e-01
2.847575276647527e-05	-3.797935e-04	-3.797935e-04	-3.797935e-04	-4.607327e-01
2.849828335530036e-05	-3.645299e-04	-3.645299e-04	-3.645299e-04	-4.422163e-01
2.852081394412545e-05	-3.460184e-04	-3.460184e-04	-3.460184e-04	-4.197597e-01
2.854334453295054e-05	-3.242589e-04	-3.242589e-04	-3.242589e-04	-3.933630e-01
2.856587512177563e-05	-2.992515e-04	-2.992515e-04	-2.992515e-04	-3.630261e-01
2.868031766512415e-05	-1.397218e-04	-1.397218e-04	-1.397218e-04	-1.694985e-01
2.878690000000000e-05	3.755055e-05	3.755055e-05	3.755055e-05	4.555310e-02
2.878690030000000e-05	3.755093e-05	3.755106e-05	3.755106e-05	4.555371e-02
2.878690070000000e-05	4.555452e-02	3.755173e-05	3.755173e-05	4.555452e-02
2.878690100000000e-05	4.555513e-02	3.755223e-05	3.755223e-05	4.555513e-02
2.878694100000000e-05	4.563609e-02	3.761896e-05	3.761896e-05	4.563609e-02
2.878694130000000e-05	4.563670e-02	3.761947e-05	3.761947e-05	4.563670e-02
2.878694170000000e-05	4.563751e-02	3.762014e-05	3.762014e-05	3.762014e-05
2.878694200000000e-05	4.563813e-02	3.762064e-05	3.762064e-05	3.762064e-05
2.879892571427843e-05	7.013799e-02	5.781649e-05	5.781649e-05	5.781649e-05
2.881090942855686e-05	9.433482e-02	7.776254e-05	7.776254e-05	7.776254e-05
2.882289314283529e-05	1.182286e-01	9.745880e-05	9.745880e-05	9.745880e-05
2.883487685711373e-05	1.418194e-01	1.169053e-04	1.169053e-04	1.169053e-04
2.884686057139216e-05	1.651071e-01	1.361019e-04	1.361019e-04	1.361019e-04
2.885884428567059e-05	1.880918e-01	1.550488e-04	1.550488e-04	1.550488e-04
2.887082799994902e-05	2.107735e-01	1.737458e-04	1.737458e-04	1.737458e-04
2.895471407989804e-05	3.506857e-01	2.890790e-04	2.890790e-04	2.890790e-04
2.909411821946322e-05	4.847010e-01	3.995511e-04	3.995511e-04	3.995511e-04
2.916568000000000e-05	4.928349e-01	4.062561e-04	4.062561e-04	4.062561e-04
2.916568029999999e-05	4.928349e-01	4.062560e-04	4.062578e-04	4.062560e-04
2.916568069999999e-05	4.928347e-01	4.062559e-04	4.928347e-01	4.062559e-04
2.916568100000000e-05	4.928346e-01	4.062559e-04	4.928346e-01	4.062559e-04
2.916568123999999e-05	4.928345e-01	4.062558e-04	4.928345e-01	4.062558e-04
2.916568156000000e-05	4.062557e-04	4.062557e-04	4.928344e-01	4.062557e-04
2.916568199999999e-05	4.062556e-04	4.062556e-04	4.928344e-01	4.062556e-04
2.918437691179139e-05	4.019979e-04	4.019979e-04	4.876693e-01	4.019979e-04
2.920307182358280e-05	3.954503e-04	3.954503e-04	4.797263e-01	3.954503e-04
2.922176673537419e-05	3.866129e-04	3.866129e-04	4.690056e-01	3.866129e-04
2.924046164716560e-05	3.754857e-04	3.754857e-04	4.555069e-01	3.754857e-04
2.925915655895699e-05	3.620686e-04	3.620686e-04	4.392305e-01	3.620686e-04
2.927785147074840e-05	3.463617e-04	3.463617e-04	4.201762e-01	3.463617e-04
2.929654638253979e-05	3.283650e-04	3.283650e-04	3.983441e-01	3.283650e-04
2.939699083742527e-05	2.024806e-04	2.024806e-04	2.456320e-01	2.024806e-04
2.954446099999999e-05	-3.734686e-05	-3.734686e-05	-4.530600e-02	-3.734686e-05
2.954446129999999e-05	-3.734737e-05	-3.734737e-05	-4.530661e-02	-3.734737e-05
2.954446169999999e-05	-3.734804e-05	-3.734804e-05	-3.734804e-05	-3.734804e-05
2.954446199999999e-05	-3.734855e-05	-3.734855e-05	-3.734855e-05	-3.734855e-05
2.954447000000000e-05	-3.736214e-05	-3.736214e-05	-3.736214e-05	-3.736214e-05
2.954447030000000e-05	-3.736265e-05	-3.736280e-05	-3.736265e-05	-3.736265e-05
2.954447070000000e-05	-3.736333e-05	-4.532598e-02	-3.736333e-05	-3.736333e-05
2.954447100000000e-05	-3.736384e-05	-4.532659e-02	-3.736384e-05	-3.736384e-05
2.955645471427843e-05	-5.756102e-05	-6.982807e-02	-5.756102e-05	-5.756102e-05
2.956843842855686e-05	-7.750859e-05	-9.402674e-02	-7.750859e-05	-7.750859e-05
2.958042214283529e-05	-9.720654e-05	-1.179226e-01	-9.720654e-05	-9.720654e-05
2.959240585711373e-05	-1.166549e-04	-1.415156e-01	-1.166549e-04	-1.166549e-04
2.960438957139216e-05	-1.358536e-04	-1.648059e-01	-1.358536e-04	-1.358536e-04
2.961637328567059e-05	-1.548027e-04	-1.877933e-01	-1.548027e-04	-1.548027e-04
2.962835699994902e-05	-1.735022e-04	-2.104779e-01	-1.735022e-04	-1.735022e-04
2.971224307989804e-05	-2.888569e-04	-3.504163e-01	-2.888569e-04	-2.888569e-04
2.985166595975149e-05	-3.993844e-04	-4.844988e-01	-3.993844e-04	-3.993844e-04
2.992325099999999e-05	-4.061043e-04	-4.926508e-01	-4.061043e-04	-4.061043e-04
2.992325130000000e-05	-4.061042e-04	-4.926507e-01	-4.061042e-04	-4.061042e-04
2.992325170000000e-05	-4.061042e-04	-4.061042e-04	-4.061042e-04	-4.061042e-04
2.992325199999999e-05	-4.061042e-04	-4.061042e-04	-4.061042e-04	-4.061042e-04
2.992326000000000e-05	-4.061043e-04	-4.061043e-04	-4.061043e-04	-4.061043e-04
2.992326029999999e-05	-4.061043e-04	-4.061043e-04	-4.061043e-04	-4.061013e-04
2.992326069999999e-05	-4.061042e-04	-4.061042e-04	-4.061042e-04	-4.926507e-01
2.992326100000000e-05	-4.061042e-04	-4.061042e-04	-4.061042e-04	-4.926506e-01
2.994578723559103e-05	-4.005942e-04	-4.005942e-04	-4.005942e-04	-4.859664e-01
2.996831347118207e-05	-3.918371e-04	-3.918371e-04	-3.918371e-04	-4.753430e-01
2.999083970677310e-05	-3.798329e-04	-3.798329e-04	-3.798329e-04	-4.607806e-01
3.001336594236414e-05	-3.645817e-04	-3.645817e-04	-3.645817e-04	-4.422791e-01
3.003589217795517e-05	-3.460833e-04	-3.460833e-04	-3.460833e-04	-4.198385e-01
3.005841841354621e-05	-3.243379e-04	-3.243379e-04	-3.243379e-04	-3.934588e-01
3.008094464913725e-05	-2.993454e-04	-2.993454e-04	-2.993454e-04	-3.631400e-01
3.019534618263183e-05	-1.399169e-04	-1.399169e-04	-1.399169e-04	-1.697351e-01
3.030200000000000e-05	3.746401e-05	3.746401e-05	3.746401e-05	4.544811e-02
3.030200030000000e-05	3.746431e-05	3.746452e-05	3.746452e-05	4.544873e-02
3.030200070000000e-05	4.544954e-02	3.746519e-05	3.746519e-05	4.544954e-02
3.030200100000000e-05	4.545015e-02	3.746569e-05	3.746569e-05	4.545015e-02
3.030204099999999e-05	4.553111e-02	3.753243e-05	3.753243e-05	4.553111e-02
3.030204129999999e-05	4.553172e-02	3.753293e-05	3.753293e-05	4.553172e-02
3.030204169999999e-05	4.553253e-02	3.753360e-05	3.753360e-05	3.753360e-05
3.030204199999999e-05	4.553314e-02	3.753410e-05	3.753410e-05	3.753410e-05
3.031402571427843e-05	7.003363e-02	5.773047e-05	5.773047e-05	5.773047e-05
3.032600942855686e-05	9.423134e-02	7.767725e-05	7.767725e-05	7.767725e-05
3.033799314283529e-05	1.181263e-01	9.737443e-05	9.737443e-05	9.737443e-05
3.034997685711372e-05	1.417184e-01	1.168220e-04	1.168220e-04	1.168220e-04
3.036196057139216e-05	1.650078e-01	1.360200e-04	1.360200e-04	1.360200e-04
3.037394428567059e-05	1.879944e-01	1.549684e-04	1.549684e-04	1.549684e-04
3.038592799994902e-05	2.106782e-01	1.736673e-04	1.736673e-04	1.736673e-04
3.046981407989804e-05	3.506115e-01	2.890178e-04	2.890178e-04	2.890178e-04
3.060923886632688e-05	4.846886e-01	3.995409e-04	3.995409e-04	3.995409e-04
3.068078000000000e-05	4.928452e-01	4.062646e-04	4.062646e-04	4.062646e-04
3.068078030000000e-05	4.928452e-01	4.062645e-04	4.062653e-04	4.062645e-04
3.068078070000000e-05	4.928451e-01	4.062644e-04	4.928451e-01	4.062644e-04
3.068078100000000e-05	4.928449e-01	4.062643e-04	4.928449e-01	4.062643e-04
3.068078124000000e-05	4.928448e-01	4.062643e-04	4.928448e-01	4.062643e-04
3.068078156000000e-05	4.062642e-04	4.062642e-04	4.928447e-01	4.062642e-04
3.068078200000000e-05	4.062641e-04	4.062641e-04	4.928447e-01	4.062641e-04
3.069947246047596e-05	4.020145e-04	4.020145e-04	4.876894e-01	4.020145e-04
3.071816292095192e-05	3.954759e-04	3.954759e-04	4.797573e-01	3.954759e-04
3.073685338142787e-05	3.866483e-04	3.866483e-04	4.690484e-01	3.866483e-04
3.075554384190384e-05	3.755317e-04	3.755317e-04	4.555628e-01	3.755317e-04
3.077423430237979e-05	3.621262e-04	3.621262e-04	4.393004e-01	3.621262e-04
3.079292476285575e-05	3.464317e-04	3.464317e-04	4.202612e-01	3.464317e-04
3.081161522333170e-05	3.284483e-04	3.284483e-04	3.984452e-01	3.284483e-04
3.091201508187278e-05	2.026677e-04	2.026677e-04	2.458590e-01	2.026677e-04
3.105956100000000e-05	-3.725972e-05	-3.725972e-05	-4.520028e-02	-3.725972e-05
3.105956130000000e-05	-3.726022e-05	-3.726022e-05	-4.520090e-02	-3.726022e-05
3.105956170000000e-05	-3.726090e-05	-3.726090e-05	-3.726090e-05	-3.726090e-05
3.105956200000001e-05	-3.726141e-05	-3.726141e-05	-3.726141e-05	-3.726141e-05
3.105956999999999e-05	-3.727500e-05	-3.727500e-05	-3.727500e-05	-3.727500e-05
3.105957030000000e-05	-3.727551e-05	-3.727572e-05	-3.727551e-05	-3.727551e-05
3.105957070000000e-05	-3.727619e-05	-4.522026e-02	-3.727619e-05	-3.727619e-05
3.105957100000000e-05	-3.727669e-05	-4.522087e-02	-3.727669e-05	-3.727669e-05
3.105957108000000e-05	-3.727682e-05	-4.522103e-02	-3.727682e-05	-3.727682e-05
3.107155478289046e-05	-5.747450e-05	-6.972312e-02	-5.747450e-05	-5.747450e-05
3.108353848578092e-05	-7.742277e-05	-9.392264e-02	-7.742277e-05	-7.742277e-05
3.109552218867139e-05	-9.712163e-05	-1.178196e-01	-9.712163e-05	-9.712163e-05
3.110750589156185e-05	-1.165711e-04	-1.414140e-01	-1.165711e-04	-1.165711e-04
3.111948959445231e-05	-1.357711e-04	-1.647059e-01	-1.357711e-04	-1.357711e-04
3.113147329734278e-05	-1.547218e-04	-1.876952e-01	-1.547218e-04	-1.547218e-04
3.114345700023324e-05	-1.734230e-04	-2.103819e-01	-1.734230e-04	-1.734230e-04
3.122734308046648e-05	-2.887951e-04	-3.503413e-01	-2.887951e-04	-2.887951e-04
3.136678660212200e-05	-3.993737e-04	-4.844858e-01	-3.993737e-04	-3.993737e-04
3.143835100000001e-05	-4.061122e-04	-4.926604e-01	-4.061122e-04	-4.061122e-04
3.143835130000001e-05	-4.061122e-04	-4.926604e-01	-4.061122e-04	-4.061122e-04
3.143835170000001e-05	-4.061122e-04	-4.061122e-04	-4.061122e-04	-4.061122e-04
3.143835200000001e-05	-4.061122e-04	-4.061122e-04	-4.061122e-04	-4.061122e-04
3.143836000000000e-05	-4.061122e-04	-4.061122e-04	-4.061122e-04	-4.061122e-04
3.143836030000000e-05	-4.061122e-04	-4.061122e-04	-4.061122e-04	-4.061088e-04
3.143836070000000e-05	-4.061122e-04	-4.061122e-04	-4.061122e-04	-4.926604e-01
3.143836100000000e-05	-4.061121e-04	-4.061121e-04	-4.061121e-04	-4.926603e-01
3.146088288208865e-05	-4.006118e-04	-4.006118e-04	-4.006118e-04	-4.859877e-01
3.148340476417730e-05	-3.918652e-04	-3.918652e-04	-3.918652e-04	-4.753771e-01
3.150592664626594e-05	-3.798724e-04	-3.798724e-04	-3.798724e-04	-4.608285e-01
3.152844852835459e-05	-3.646334e-04	-3.646334e-04	-3.646334e-04	-4.423419e-01
3.155097041044323e-05	-3.461483e-04	-3.461483e-04	-3.461483e-04	-4.199173e-01
3.157349229253188e-05	-3.244169e-04	-3.244169e-04	-3.244169e-04	-3.935547e-01
3.159601417462053e-05	-2.994394e-04	-2.994394e-04	-2.994394e-04	-3.632541e-01
3.171037468672402e-05	-1.401120e-04	-1.401120e-04	-1.401120e-04	-1.699719e-01
3.181710000000000e-05	3.737739e-05	3.737739e-05	3.737739e-05	4.534303e-02
3.181710030000000e-05	3.737770e-05	3.737790e-05	3.737790e-05	4.534365e-02
3.181710070000000e-05	4.534446e-02	3.737857e-05	3.737857e-05	4.534446e-02
3.181710100000000e-05	4.534507e-02	3.737907e-05	3.737907e-05	4.534507e-02
3.181714100000000e-05	4.542603e-02	3.744581e-05	3.744581e-05	4.542603e-02
3.181714130000000e-05	4.542664e-02	3.744631e-05	3.744631e-05	4.542664e-02
3.181714170000000e-05	4.542746e-02	3.744698e-05	3.744698e-05	3.744698e-05
3.181714200000001e-05	4.542807e-02	3.744749e-05	3.744749e-05	3.744749e-05
3.182912571431904e-05	6.992918e-02	5.764436e-05	5.764436e-05	5.764436e-05
3.184110942863808e-05	9.412777e-02	7.759186e-05	7.759186e-05	7.759186e-05
3.185309314295711e-05	1.180238e-01	9.728997e-05	9.728997e-05	9.728997e-05
3.186507685727615e-05	1.416173e-01	1.167387e-04	1.167387e-04	1.167387e-04
3.187706057159518e-05	1.649083e-01	1.359380e-04	1.359380e-04	1.359380e-04
3.188904428591422e-05	1.878968e-01	1.548880e-04	1.548880e-04	1.548880e-04
3.190102800023325e-05	2.105827e-01	1.735886e-04	1.735886e-04	1.735886e-04
3.198491408046649e-05	3.505371e-01	2.889565e-04	2.889565e-04	2.889565e-04
3.212435950820551e-05	4.846761e-01	3.995306e-04	3.995306e-04	3.995306e-04
3.219588000000000e-05	4.928554e-01	4.062730e-04	4.062730e-04	4.062730e-04
3.219588030000000e-05	4.928553e-01	4.062729e-04	4.062727e-04	4.062729e-04
3.219588070000000e-05	4.928552e-01	4.062728e-04	4.928552e-01	4.062728e-04
3.219588100000000e-05	4.928551e-01	4.062727e-04	4.928551e-01	4.062727e-04
3.219588124000000e-05	4.928550e-01	4.062727e-04	4.928550e-01	4.062727e-04
3.219588156000000e-05	4.062726e-04	4.062726e-04	4.928549e-01	4.062726e-04
3.219588200000001e-05	4.062725e-04	4.062725e-04	4.928548e-01	4.062725e-04
3.221456800884111e-05	4.020309e-04	4.020309e-04	4.877094e-01	4.020309e-04
3.223325401768220e-05	3.955013e-04	3.955013e-04	4.797881e-01	3.955013e-04
3.225194002652330e-05	3.866835e-04	3.866835e-04	4.690912e-01	3.866835e-04
3.227062603536440e-05	3.755777e-04	3.755777e-04	4.556185e-01	3.755777e-04
3.228931204420551e-05	3.621837e-04	3.621837e-04	4.393701e-01	3.621837e-04
3.230799805304660e-05	3.465016e-04	3.465016e-04	4.203460e-01	3.465016e-04
3.232668406188770e-05	3.285315e-04	3.285315e-04	3.985461e-01	3.285315e-04
3.242703931374821e-05	2.028546e-04	2.028546e-04	2.460858e-01	2.028546e-04
3.257466100000001e-05	-3.717263e-05	-3.717263e-05	-4.509463e-02	-3.717263e-05
3.257466130000001e-05	-3.717313e-05	-3.717313e-05	-4.509524e-02	-3.717313e-05
3.257466170000001e-05	-3.717381e-05	-3.717381e-05	-3.717381e-05	-3.717381e-05
3.257466200000001e-05	-3.717432e-05	-3.717432e-05	-3.717432e-05	-3.717432e-05
3.257467000000000e-05	-3.718791e-05	-3.718791e-05	-3.718791e-05	-3.718791e-05
3.257467030000000e-05	-3.718842e-05	-3.718864e-05	-3.718842e-05	-3.718842e-05
3.257467070000000e-05	-3.718909e-05	-4.511461e-02	-3.718909e-05	-3.718909e-05
3.257467100000000e-05	-3.718960e-05	-4.511522e-02	-3.718960e-05	-3.718960e-05
3.258665471423783e-05	-5.738781e-05	-6.961795e-02	-5.738781e-05	-5.738781e-05
3.259863842847566e-05	-7.733682e-05	-9.381837e-02	-7.733682e-05	-7.733682e-05
3.261062214271349e-05	-9.703664e-05	-1.177165e-01	-9.703664e-05	-9.703664e-05
3.262260585695132e-05	-1.164873e-04	-1.413123e-01	-1.164873e-04	-1.164873e-04
3.263458957118915e-05	-1.356887e-04	-1.646058e-01	-1.356887e-04	-1.356887e-04
3.264657328542698e-05	-1.546409e-04	-1.875970e-01	-1.546409e-04	-1.546409e-04
3.265855699966481e-05	-1.733439e-04	-2.102859e-01	-1.733439e-04	-1.733439e-04
3.274244307932961e-05	-2.887333e-04	-3.502664e-01	-2.887333e-04	-2.887333e-04
3.288190723814379e-05	-3.993629e-04	-4.844728e-01	-3.993629e-04	-3.993629e-04
3.295345100000000e-05	-4.061202e-04	-4.926701e-01	-4.061202e-04	-4.061202e-04
3.295345130000000e-05	-4.061202e-04	-4.926701e-01	-4.061202e-04	-4.061202e-04
3.295345170000000e-05	-4.061201e-04	-4.061201e-04	-4.061201e-04	-4.061201e-04
3.295345200000000e-05	-4.061201e-04	-4.061201e-04	-4.061201e-04	-4.061201e-04
3.295346000000000e-05	-4.061202e-04	-4.061202e-04	-4.061202e-04	-4.061202e-04
3.295346030000000e-05	-4.061202e-04	-4.061202e-04	-4.061202e-04	-4.061237e-04
3.295346070000000e-05	-4.061202e-04	-4.061202e-04	-4.061202e-04	-4.926701e-01
3.295346100000000e-05	-4.061201e-04	-4.061201e-04	-4.061201e-04	-4.926700e-01
3.297597852818888e-05	-4.006294e-04	-4.006294e-04	-4.006294e-04	-4.860091e-01
3.299849605637776e-05	-3.918933e-04	-3.918933e-04	-3.918933e-04	-4.754112e-01
3.302101358456664e-05	-3.799119e-04	-3.799119e-04	-3.799119e-04	-4.608765e-01
3.304353111275552e-05	-3.646852e-04	-3.646852e-04	-3.646852e-04	-4.424048e-01
3.306604864094439e-05	-3.462132e-04	-3.462132e-04	-3.462132e-04	-4.199961e-01
3.308856616913328e-05	-3.244960e-04	-3.244960e-04	-3.244960e-04	-3.936506e-01
3.311108369732215e-05	-2.995334e-04	-2.995334e-04	-2.995334e-04	-3.633681e-01
3.322540317604928e-05	-1.403072e-04	-1.403072e-04	-1.403072e-04	-1.702086e-01
3.333220000000000e-05	3.729073e-05	3.729073e-05	3.729073e-05	4.523790e-02
3.333220030000000e-05	3.729109e-05	3.729123e-05	3.729123e-05	4.523851e-02
3.333220070000000e-05	4.523933e-02	3.729190e-05	3.729190e-05	4.523933e-02
3.333220100000000e-05	4.523994e-02	3.729240e-05	3.729240e-05	4.523994e-02
3.333224100000000e-05	4.532091e-02	3.735915e-05	3.735915e-05	4.532091e-02
3.333224130000001e-05	4.532151e-02	3.735965e-05	3.735965e-05	4.532151e-02
3.333224170000001e-05	4.532233e-02	3.736032e-05	3.736032e-05	3.736032e-05
3.333224200000001e-05	4.532294e-02	3.736083e-05	3.736083e-05	3.736083e-05
3.334422571431904e-05	6.982467e-02	5.755822e-05	5.755822e-05	5.755822e-05
3.335620942863808e-05	9.402413e-02	7.750643e-05	7.750643e-05	7.750643e-05
3.336819314295711e-05	1.179213e-01	9.720547e-05	9.720547e-05	9.720547e-05
3.338017685727615e-05	1.415162e-01	1.166553e-04	1.166553e-04	1.166553e-04
3.339216057159518e-05	1.648088e-01	1.358560e-04	1.358560e-04	1.358560e-04
3.340414428591422e-05	1.877992e-01	1.548075e-04	1.548075e-04	1.548075e-04
3.341612800023325e-05	2.104872e-01	1.735099e-04	1.735099e-04	1.735099e-04
3.350001408046649e-05	3.504627e-01	2.888951e-04	2.888951e-04	2.888951e-04
3.363948014441683e-05	4.846636e-01	3.995202e-04	3.995202e-04	3.995202e-04
3.371098000000000e-05	4.928655e-01	4.062813e-04	4.062813e-04	4.062813e-04
3.371098030000000e-05	4.928655e-01	4.062813e-04	4.062802e-04	4.062813e-04
3.371098070000000e-05	4.928654e-01	4.062812e-04	4.928654e-01	4.062812e-04
3.371098100000000e-05	4.928652e-01	4.062811e-04	4.928652e-01	4.062811e-04
3.371098124000000e-05	4.928651e-01	4.062810e-04	4.928651e-01	4.062810e-04
3.371098156000000e-05	4.062809e-04	4.062809e-04	4.928651e-01	4.062809e-04
3.371098200000001e-05	4.062809e-04	4.062809e-04	4.928650e-01	4.062809e-04
3.372966355693917e-05	4.020474e-04	4.020474e-04	4.877293e-01	4.020474e-04
3.374834511387833e-05	3.955267e-04	3.955267e-04	4.798189e-01	3.955267e-04
3.376702667081749e-05	3.867187e-04	3.867187e-04	4.691339e-01	3.867187e-04
3.378570822775666e-05	3.756235e-04	3.756235e-04	4.556742e-01	3.756235e-04
