time	V(i+)	V(i-)	V(q+)	V(q-)
4.659085894286131e-05	2.009457e-01	-2.033158e-01	-1.131673e-01	1.105015e-01
4.659160791429197e-05	2.009447e-01	-2.033149e-01	-1.131667e-01	1.102847e-01
4.659235688572262e-05	2.009438e-01	-2.033139e-01	-1.131662e-01	1.100784e-01
4.659310585715327e-05	2.009428e-01	-2.033129e-01	-1.131657e-01	1.098825e-01
4.659385482858393e-05	2.009419e-01	-2.033120e-01	-1.131651e-01	1.096972e-01
4.659460380001458e-05	2.009409e-01	-2.033110e-01	-1.131646e-01	1.095223e-01
4.659984668002916e-05	2.009343e-01	-2.033043e-01	-1.131609e-01	1.085022e-01
4.661033244005831e-05	2.009211e-01	-2.032909e-01	-1.131534e-01	1.072672e-01
4.662263438939613e-05	2.009055e-01	-2.032752e-01	-1.131446e-01	1.066207e-01
4.663661840325959e-05	2.008878e-01	-2.032573e-01	-1.131347e-01	1.063600e-01
4.665287270120484e-05	2.008673e-01	-2.032365e-01	-1.131231e-01	1.063153e-01
4.667568947816674e-05	2.008385e-01	-2.032073e-01	-1.131068e-01	1.064316e-01
4.670892464296393e-05	2.007965e-01	-2.031648e-01	-1.130832e-01	1.067710e-01
4.676578155057141e-05	2.007247e-01	-2.030921e-01	-1.130427e-01	1.076609e-01
4.687518970521529e-05	2.005867e-01	-2.029523e-01	-1.129648e-01	1.102375e-01
4.696810000000000e-05	2.004696e-01	-2.028336e-01	-1.128988e-01	1.129903e-01
4.696810030000000e-05	2.004696e-01	-2.028336e-01	-1.128988e-01	1.129903e-01
4.696810070000000e-05	2.004695e-01	-2.028336e-01	-1.128988e-01	1.129903e-01
4.696810100000000e-05	2.004695e-01	-2.028336e-01	-1.128988e-01	1.129903e-01
4.696814100000001e-05	2.004671e-01	-2.028336e-01	-1.128987e-01	1.129915e-01
4.696814130000001e-05	2.004671e-01	-2.028336e-01	-1.128987e-01	1.129916e-01
4.696814170000001e-05	2.004671e-01	-2.028336e-01	-1.128987e-01	1.129916e-01
4.696814200000001e-05	2.004671e-01	-2.028336e-01	-1.128987e-01	1.129916e-01
4.696889097143066e-05	2.004244e-01	-2.028326e-01	-1.128982e-01	1.129910e-01
4.696963994286132e-05	2.003846e-01	-2.028317e-01	-1.128977e-01	1.129905e-01
4.697038891429197e-05	2.003477e-01	-2.028307e-01	-1.128971e-01	1.129900e-01
4.697113788572262e-05	2.003136e-01	-2.028297e-01	-1.128966e-01	1.129894e-01
4.697188685715327e-05	2.002825e-01	-2.028288e-01	-1.128961e-01	1.129889e-01
4.697263582858393e-05	2.002542e-01	-2.028278e-01	-1.128955e-01	1.129884e-01
4.697338480001458e-05	2.002288e-01	-2.028269e-01	-1.128950e-01	1.129878e-01
4.697862768002916e-05	2.001073e-01	-2.028202e-01	-1.128913e-01	1.129841e-01
4.698911344005832e-05	2.000845e-01	-2.028068e-01	-1.128838e-01	1.129767e-01
4.701008496011663e-05	2.004610e-01	-2.027800e-01	-1.128689e-01	1.129618e-01
4.703834378791560e-05	2.012522e-01	-2.027439e-01	-1.128488e-01	1.129417e-01
4.707880776525503e-05	2.024136e-01	-2.026923e-01	-1.128200e-01	1.129130e-01
4.714355820721722e-05	2.040903e-01	-2.026096e-01	-1.127740e-01	1.128671e-01
4.727305909114161e-05	2.063352e-01	-2.024445e-01	-1.126820e-01	1.127754e-01
4.734240879278286e-05	2.067548e-01	-2.023561e-01	-1.126328e-01	1.127262e-01
4.734688000000000e-05	2.067593e-01	-2.023504e-01	-1.126296e-01	1.127231e-01
4.734688030000000e-05	2.067593e-01	-2.023504e-01	-1.126296e-01	1.127231e-01
4.734688070000000e-05	2.067593e-01	-2.023504e-01	-1.126295e-01	1.127231e-01
4.734688100000000e-05	2.067593e-01	-2.023504e-01	-1.126295e-01	1.127231e-01
4.734688124000000e-05	2.067593e-01	-2.023504e-01	-1.126294e-01	1.127231e-01
4.734688156000000e-05	2.067593e-01	-2.023504e-01	-1.126293e-01	1.127231e-01
4.734688200000000e-05	2.067593e-01	-2.023504e-01	-1.126291e-01	1.127231e-01
4.734808036342379e-05	2.067577e-01	-2.023489e-01	-1.122503e-01	1.127222e-01
4.734927872684757e-05	2.067562e-01	-2.023473e-01	-1.118962e-01	1.127214e-01
4.735047709027135e-05	2.067546e-01	-2.023458e-01	-1.115669e-01	1.127205e-01
4.735167545369513e-05	2.067530e-01	-2.023443e-01	-1.112624e-01	1.127197e-01
4.735287381711892e-05	2.067515e-01	-2.023428e-01	-1.109826e-01	1.127188e-01
4.735407218054270e-05	2.067499e-01	-2.023412e-01	-1.107277e-01	1.127180e-01
4.735527054396648e-05	2.067484e-01	-2.023397e-01	-1.104975e-01	1.127171e-01
4.736365915193297e-05	2.067375e-01	-2.023290e-01	-1.092716e-01	1.127112e-01
4.738043636786593e-05	2.067156e-01	-2.023077e-01	-1.081690e-01	1.126993e-01
4.740033379366332e-05	2.066898e-01	-2.022824e-01	-1.078859e-01	1.126852e-01
4.742770191305430e-05	2.066542e-01	-2.022476e-01	-1.079684e-01	1.126658e-01
4.746421599480633e-05	2.066067e-01	-2.022011e-01	-1.083269e-01	1.126399e-01
4.753660911976435e-05	2.065125e-01	-2.021091e-01	-1.095005e-01	1.125885e-01
4.766590820246673e-05	2.063445e-01	-2.019449e-01	-1.127597e-01	1.124969e-01
4.772566100000000e-05	2.062669e-01	-2.018690e-01	-1.145765e-01	1.124546e-01
4.772566130000000e-05	2.062669e-01	-2.018690e-01	-1.145765e-01	1.124546e-01
4.772566170000000e-05	2.062669e-01	-2.018690e-01	-1.145765e-01	1.124546e-01
4.772566200000001e-05	2.062669e-01	-2.018690e-01	-1.145765e-01	1.124546e-01
4.772567000000000e-05	2.062669e-01	-2.018690e-01	-1.145765e-01	1.124545e-01
4.772567030000000e-05	2.062669e-01	-2.018690e-01	-1.145765e-01	1.124545e-01
4.772567070000000e-05	2.062669e-01	-2.018690e-01	-1.145765e-01	1.124545e-01
4.772567100000000e-05	2.062669e-01	-2.018690e-01	-1.145765e-01	1.124545e-01
4.772641997142557e-05	2.062659e-01	-2.018260e-01	-1.145759e-01	1.124540e-01
4.772716894285116e-05	2.062650e-01	-2.017860e-01	-1.145754e-01	1.124535e-01
4.772791791427673e-05	2.062640e-01	-2.017489e-01	-1.145749e-01	1.124530e-01
4.772866688570231e-05	2.062630e-01	-2.017146e-01	-1.145743e-01	1.124524e-01
4.772941585712788e-05	2.062621e-01	-2.016833e-01	-1.145738e-01	1.124519e-01
4.773016482855347e-05	2.062611e-01	-2.016549e-01	-1.145732e-01	1.124514e-01
4.773091379997904e-05	2.062601e-01	-2.016293e-01	-1.145727e-01	1.124508e-01
4.773615667995810e-05	2.062533e-01	-2.015068e-01	-1.145689e-01	1.124471e-01
4.774664243991620e-05	2.062397e-01	-2.014828e-01	-1.145614e-01	1.124397e-01
4.776761395983240e-05	2.062124e-01	-2.018582e-01	-1.145463e-01	1.124248e-01
4.780062030887527e-05	2.061696e-01	-2.027844e-01	-1.145225e-01	1.124014e-01
4.784340159238644e-05	2.061141e-01	-2.040064e-01	-1.144918e-01	1.123712e-01
4.791418045891248e-05	2.060222e-01	-2.057880e-01	-1.144409e-01	1.123210e-01
4.804514400200070e-05	2.058524e-01	-2.078680e-01	-1.143468e-01	1.122284e-01
4.810445100000000e-05	2.057755e-01	-2.081549e-01	-1.143042e-01	1.121864e-01
4.810445130000000e-05	2.057755e-01	-2.081549e-01	-1.143042e-01	1.121864e-01
4.810445170000000e-05	2.057755e-01	-2.081549e-01	-1.143042e-01	1.121864e-01
4.810445200000000e-05	2.057755e-01	-2.081549e-01	-1.143042e-01	1.121864e-01
4.810446000000000e-05	2.057755e-01	-2.081549e-01	-1.143042e-01	1.121864e-01
4.810446030000000e-05	2.057755e-01	-2.081549e-01	-1.143042e-01	1.121864e-01
4.810446070000000e-05	2.057755e-01	-2.081549e-01	-1.143042e-01	1.121864e-01
4.810446100000000e-05	2.057755e-01	-2.081549e-01	-1.143042e-01	1.121863e-01
4.810520997142558e-05	2.057745e-01	-2.081539e-01	-1.143037e-01	1.119440e-01
4.810595894285116e-05	2.057736e-01	-2.081530e-01	-1.143031e-01	1.117124e-01
4.810670791427674e-05	2.057726e-01	-2.081520e-01	-1.143026e-01	1.114915e-01
4.810745688570231e-05	2.057716e-01	-2.081510e-01	-1.143020e-01	1.112812e-01
4.810820585712789e-05	2.057707e-01	-2.081500e-01	-1.143015e-01	1.110816e-01
4.810895482855347e-05	2.057697e-01	-2.081490e-01	-1.143010e-01	1.108927e-01
4.810970379997905e-05	2.057687e-01	-2.081480e-01	-1.143004e-01	1.107145e-01
4.811494667995810e-05	2.057619e-01	-2.081412e-01	-1.142967e-01	1.096749e-01
4.812543243991620e-05	2.057484e-01	-2.081275e-01	-1.142891e-01	1.084161e-01
4.813763766822348e-05	2.057326e-01	-2.081115e-01	-1.142803e-01	1.077604e-01
4.815154600929038e-05	2.057146e-01	-2.080933e-01	-1.142703e-01	1.074921e-01
4.816763798738926e-05	2.056938e-01	-2.080722e-01	-1.142588e-01	1.074428e-01
4.819025706151851e-05	2.056645e-01	-2.080426e-01	-1.142425e-01	1.075543e-01
4.822297344897955e-05	2.056222e-01	-2.079997e-01	-1.142190e-01	1.078842e-01
4.827882598914794e-05	2.055500e-01	-2.079266e-01	-1.141788e-01	1.087481e-01
4.838540038550779e-05	2.054123e-01	-2.077872e-01	-1.141022e-01	1.112279e-01
4.848320000000000e-05	2.052860e-01	-2.076593e-01	-1.140319e-01	1.141125e-01
4.848320030000000e-05	2.052860e-01	-2.076593e-01	-1.140319e-01	1.141125e-01
4.848320070000000e-05	2.052860e-01	-2.076593e-01	-1.140319e-01	1.141125e-01
4.848320100000000e-05	2.052860e-01	-2.076593e-01	-1.140319e-01	1.141125e-01
4.848324100000000e-05	2.052834e-01	-2.076592e-01	-1.140319e-01	1.141138e-01
4.848324130000000e-05	2.052834e-01	-2.076592e-01	-1.140319e-01	1.141138e-01
4.848324170000000e-05	2.052834e-01	-2.076592e-01	-1.140319e-01	1.141138e-01
4.848324200000001e-05	2.052834e-01	-2.076592e-01	-1.140319e-01	1.141138e-01
4.848399097143066e-05	2.052380e-01	-2.076583e-01	-1.140314e-01	1.141133e-01
4.848473994286132e-05	2.051955e-01	-2.076573e-01	-1.140308e-01	1.141127e-01
4.848548891429197e-05	2.051561e-01	-2.076563e-01	-1.140303e-01	1.141122e-01
4.848623788572262e-05	2.051197e-01	-2.076553e-01	-1.140297e-01	1.141117e-01
4.848698685715327e-05	2.050863e-01	-2.076543e-01	-1.140292e-01	1.141111e-01
4.848773582858393e-05	2.050559e-01	-2.076534e-01	-1.140287e-01	1.141106e-01
4.848848480001458e-05	2.050285e-01	-2.076524e-01	-1.140281e-01	1.141100e-01
4.849372768002916e-05	2.048952e-01	-2.076455e-01	-1.140244e-01	1.141063e-01
4.850421344005831e-05	2.048580e-01	-2.076318e-01	-1.140168e-01	1.140988e-01
4.852518496011663e-05	2.052233e-01	-2.076044e-01	-1.140018e-01	1.140837e-01
4.855280191821384e-05	2.059933e-01	-2.075683e-01	-1.139819e-01	1.140639e-01
4.859268225201539e-05	2.071376e-01	-2.075162e-01	-1.139533e-01	1.140354e-01
4.865568607606553e-05	2.087765e-01	-2.074339e-01	-1.139081e-01	1.139903e-01
4.878169372416583e-05	2.110202e-01	-2.072693e-01	-1.138176e-01	1.139001e-01
4.885492193485257e-05	2.115024e-01	-2.071738e-01	-1.137651e-01	1.138477e-01
4.886198000000000e-05	2.115105e-01	-2.071646e-01	-1.137601e-01	1.138427e-01
4.886198030000000e-05	2.115105e-01	-2.071646e-01	-1.137601e-01	1.138427e-01
4.886198070000000e-05	2.115105e-01	-2.071646e-01	-1.137600e-01	1.138427e-01
4.886198100000000e-05	2.115105e-01	-2.071646e-01	-1.137599e-01	1.138427e-01
4.886198124000000e-05	2.115105e-01	-2.071646e-01	-1.137598e-01	1.138427e-01
4.886198156000000e-05	2.115105e-01	-2.071646e-01	-1.137597e-01	1.138427e-01
4.886198200000000e-05	2.115105e-01	-2.071646e-01	-1.137596e-01	1.138427e-01
4.886318036343191e-05	2.115089e-01	-2.071630e-01	-1.133738e-01	1.138418e-01
4.886437872686381e-05	2.115074e-01	-2.071615e-01	-1.130132e-01	1.138409e-01
4.886557709029572e-05	2.115058e-01	-2.071599e-01	-1.126778e-01	1.138401e-01
4.886677545372762e-05	2.115042e-01	-2.071583e-01	-1.123677e-01	1.138392e-01
4.886797381715952e-05	2.115026e-01	-2.071568e-01	-1.120828e-01	1.138384e-01
4.886917218059143e-05	2.115010e-01	-2.071552e-01	-1.118231e-01	1.138375e-01
4.887037054402333e-05	2.114994e-01	-2.071536e-01	-1.115887e-01	1.138367e-01
4.887875915204665e-05	2.114882e-01	-2.071427e-01	-1.103403e-01	1.138306e-01
4.889553636809330e-05	2.114659e-01	-2.071209e-01	-1.092168e-01	1.138186e-01
4.891525560809668e-05	2.114397e-01	-2.070952e-01	-1.089284e-01	1.138045e-01
4.894248682272328e-05	2.114034e-01	-2.070597e-01	-1.090058e-01	1.137850e-01
4.897862702216741e-05	2.113553e-01	-2.070127e-01	-1.093575e-01	1.137591e-01
4.905040152088306e-05	2.112599e-01	-2.069193e-01	-1.105125e-01	1.137077e-01
4.917909190474158e-05	2.110888e-01	-2.067519e-01	-1.137407e-01	1.136156e-01
4.924076100000000e-05	2.110069e-01	-2.066717e-01	-1.156127e-01	1.135715e-01
4.924076130000001e-05	2.110069e-01	-2.066717e-01	-1.156127e-01	1.135715e-01
4.924076170000001e-05	2.110069e-01	-2.066717e-01	-1.156127e-01	1.135715e-01
4.924076200000001e-05	2.110069e-01	-2.066717e-01	-1.156127e-01	1.135715e-01
4.924077000000000e-05	2.110069e-01	-2.066717e-01	-1.156127e-01	1.135715e-01
4.924077030000000e-05	2.110069e-01	-2.066717e-01	-1.156127e-01	1.135715e-01
4.924077070000000e-05	2.110069e-01	-2.066717e-01	-1.156127e-01	1.135715e-01
4.924077100000000e-05	2.110069e-01	-2.066717e-01	-1.156127e-01	1.135715e-01
4.924151997143065e-05	2.110059e-01	-2.066259e-01	-1.156121e-01	1.135709e-01
4.924226894286131e-05	2.110049e-01	-2.065832e-01	-1.156116e-01	1.135704e-01
4.924301791429196e-05	2.110039e-01	-2.065434e-01	-1.156110e-01	1.135699e-01
4.924376688572261e-05	2.110029e-01	-2.065067e-01	-1.156105e-01	1.135693e-01
4.924451585715326e-05	2.110019e-01	-2.064731e-01	-1.156100e-01	1.135688e-01
4.924526482858392e-05	2.110009e-01	-2.064424e-01	-1.156094e-01	1.135682e-01
4.924601380001457e-05	2.109999e-01	-2.064148e-01	-1.156089e-01	1.135677e-01
4.925125668002915e-05	2.109929e-01	-2.062800e-01	-1.156051e-01	1.135640e-01
4.926174244005831e-05	2.109790e-01	-2.062410e-01	-1.155974e-01	1.135565e-01
4.928271396011662e-05	2.109511e-01	-2.066047e-01	-1.155822e-01	1.135414e-01
4.931509051309834e-05	2.109081e-01	-2.075096e-01	-1.155587e-01	1.135183e-01
4.935737187189575e-05	2.108520e-01	-2.087174e-01	-1.155280e-01	1.134880e-01
4.942664445723269e-05	2.107600e-01	-2.104688e-01	-1.154778e-01	1.134385e-01
4.955878291249670e-05	2.105847e-01	-2.125923e-01	-1.153820e-01	1.133441e-01
4.961955100000000e-05	2.105042e-01	-2.128910e-01	-1.153379e-01	1.133007e-01
4.961955130000000e-05	2.105042e-01	-2.128910e-01	-1.153379e-01	1.133007e-01
4.961955170000000e-05	2.105042e-01	-2.128910e-01	-1.153379e-01	1.133007e-01
4.961955200000000e-05	2.105042e-01	-2.128909e-01	-1.153379e-01	1.133007e-01
4.961956000000000e-05	2.105042e-01	-2.128909e-01	-1.153379e-01	1.133007e-01
4.961956030000000e-05	2.105042e-01	-2.128909e-01	-1.153379e-01	1.133007e-01
4.961956070000000e-05	2.105042e-01	-2.128909e-01	-1.153379e-01	1.133006e-01
4.961956100000000e-05	2.105042e-01	-2.128909e-01	-1.153379e-01	1.133005e-01
4.962030997143065e-05	2.105032e-01	-2.128899e-01	-1.153374e-01	1.130538e-01
4.962105894286131e-05	2.105022e-01	-2.128889e-01	-1.153368e-01	1.128180e-01
4.962180791429196e-05	2.105012e-01	-2.128879e-01	-1.153363e-01	1.125931e-01
4.962255688572261e-05	2.105002e-01	-2.128869e-01	-1.153358e-01	1.123790e-01
4.962330585715327e-05	2.104992e-01	-2.128859e-01	-1.153352e-01	1.121758e-01
4.962405482858392e-05	2.104982e-01	-2.128849e-01	-1.153347e-01	1.119835e-01
4.962480380001458e-05	2.104972e-01	-2.128839e-01	-1.153341e-01	1.118020e-01
4.963004668002916e-05	2.104903e-01	-2.128769e-01	-1.153303e-01	1.107436e-01
4.964053244005831e-05	2.104764e-01	-2.128628e-01	-1.153227e-01	1.094619e-01
4.965264766589980e-05	2.104603e-01	-2.128466e-01	-1.153139e-01	1.087973e-01
4.966648519523638e-05	2.104420e-01	-2.128281e-01	-1.153039e-01	1.085217e-01
4.968242617571119e-05	2.104210e-01	-2.128067e-01	-1.152923e-01	1.084679e-01
4.970486086231558e-05	2.103913e-01	-2.127767e-01	-1.152760e-01	1.085750e-01
4.973709822822165e-05	2.103486e-01	-2.127335e-01	-1.152526e-01	1.088961e-01
4.979202596472381e-05	2.102760e-01	-2.126600e-01	-1.152128e-01	1.097363e-01
4.989599430259528e-05	2.101385e-01	-2.125209e-01	-1.151374e-01	1.121278e-01
4.999830000000000e-05	2.100034e-01	-2.123840e-01	-1.150632e-01	1.151326e-01
4.999830030000000e-05	2.100034e-01	-2.123840e-01	-1.150632e-01	1.151326e-01
4.999830070000000e-05	2.100034e-01	-2.123840e-01	-1.150632e-01	1.151326e-01
4.999830100000000e-05	2.100034e-01	-2.123840e-01	-1.150632e-01	1.151326e-01
4.999834100000000e-05	2.100007e-01	-2.123840e-01	-1.150632e-01	1.151339e-01
4.999834130000001e-05	2.100007e-01	-2.123840e-01	-1.150632e-01	1.151339e-01
4.999834170000001e-05	2.100006e-01	-2.123840e-01	-1.150632e-01	1.151339e-01
4.999834200000001e-05	2.100006e-01	-2.123840e-01	-1.150632e-01	1.151339e-01
4.999909097143066e-05	2.099525e-01	-2.123830e-01	-1.150626e-01	1.151333e-01
4.999983994286132e-05	2.099074e-01	-2.123820e-01	-1.150621e-01	1.151328e-01
5.000058891429197e-05	2.098655e-01	-2.123810e-01	-1.150616e-01	1.151323e-01
5.000133788572262e-05	2.098268e-01	-2.123800e-01	-1.150610e-01	1.151317e-01
5.000208685715327e-05	2.097911e-01	-2.123790e-01	-1.150605e-01	1.151312e-01
5.000283582858393e-05	2.097586e-01	-2.123780e-01	-1.150599e-01	1.151306e-01
5.000358480001458e-05	2.097292e-01	-2.123770e-01	-1.150594e-01	1.151301e-01
5.000882768002916e-05	2.095841e-01	-2.123700e-01	-1.150556e-01	1.151263e-01
5.001931344005832e-05	2.095325e-01	-2.123559e-01	-1.150480e-01	1.151187e-01
5.004028496011663e-05	2.098865e-01	-2.123279e-01	-1.150328e-01	1.151035e-01
5.006729630230108e-05	2.106365e-01	-2.122918e-01	-1.150132e-01	1.150840e-01
5.010662427782842e-05	2.117644e-01	-2.122392e-01	-1.149847e-01	1.150556e-01
5.016798844246194e-05	2.133673e-01	-2.121572e-01	-1.149402e-01	1.150113e-01
5.029071677172896e-05	2.156062e-01	-2.119933e-01	-1.148514e-01	1.149226e-01
5.036755872924016e-05	2.161505e-01	-2.118908e-01	-1.147958e-01	1.148672e-01
5.037708000000000e-05	2.161629e-01	-2.118781e-01	-1.147889e-01	1.148603e-01
5.037708030000000e-05	2.161629e-01	-2.118781e-01	-1.147889e-01	1.148603e-01
5.037708070000000e-05	2.161629e-01	-2.118781e-01	-1.147888e-01	1.148603e-01
5.037708100000000e-05	2.161629e-01	-2.118781e-01	-1.147887e-01	1.148603e-01
5.037708124000000e-05	2.161629e-01	-2.118781e-01	-1.147886e-01	1.148603e-01
5.037708156000000e-05	2.161629e-01	-2.118781e-01	-1.147885e-01	1.148603e-01
5.037708200000001e-05	2.161629e-01	-2.118781e-01	-1.147884e-01	1.148603e-01
5.037828036343191e-05	2.161613e-01	-2.118765e-01	-1.143958e-01	1.148595e-01
5.037947872686381e-05	2.161597e-01	-2.118749e-01	-1.140290e-01	1.148586e-01
5.038067709029572e-05	2.161581e-01	-2.118733e-01	-1.136878e-01	1.148577e-01
5.038187545372762e-05	2.161564e-01	-2.118717e-01	-1.133723e-01	1.148569e-01
5.038307381715953e-05	2.161548e-01	-2.118701e-01	-1.130824e-01	1.148560e-01
5.038427218059143e-05	2.161532e-01	-2.118685e-01	-1.128182e-01	1.148551e-01
5.038547054402333e-05	2.161516e-01	-2.118669e-01	-1.125797e-01	1.148543e-01
5.039385915204666e-05	2.161402e-01	-2.118557e-01	-1.113094e-01	1.148482e-01
5.041063636809331e-05	2.161173e-01	-2.118334e-01	-1.101659e-01	1.148361e-01
5.043018775966645e-05	2.160907e-01	-2.118073e-01	-1.098723e-01	1.148219e-01
5.045728980944171e-05	2.160539e-01	-2.117712e-01	-1.099448e-01	1.148024e-01
5.049307865429666e-05	2.160052e-01	-2.117236e-01	-1.102902e-01	1.147765e-01
5.056427194788902e-05	2.159085e-01	-2.116288e-01	-1.114279e-01	1.147250e-01
5.069238549590503e-05	2.157344e-01	-2.114584e-01	-1.146267e-01	1.146325e-01
5.075586100000001e-05	2.156482e-01	-2.113740e-01	-1.165505e-01	1.145867e-01
5.075586130000001e-05	2.156482e-01	-2.113740e-01	-1.165506e-01	1.145867e-01
5.075586170000001e-05	2.156482e-01	-2.113740e-01	-1.165506e-01	1.145867e-01
5.075586200000001e-05	2.156482e-01	-2.113740e-01	-1.165506e-01	1.145867e-01
5.075587000000000e-05	2.156482e-01	-2.113740e-01	-1.165506e-01	1.145867e-01
5.075587030000000e-05	2.156482e-01	-2.113740e-01	-1.165506e-01	1.145867e-01
5.075587070000000e-05	2.156482e-01	-2.113740e-01	-1.165506e-01	1.145867e-01
5.075587100000000e-05	2.156482e-01	-2.113740e-01	-1.165506e-01	1.145867e-01
5.075661997143065e-05	2.156472e-01	-2.113254e-01	-1.165500e-01	1.145862e-01
5.075736894286131e-05	2.156462e-01	-2.112799e-01	-1.165495e-01	1.145856e-01
5.075811791429196e-05	2.156452e-01	-2.112376e-01	-1.165489e-01	1.145851e-01
5.075886688572261e-05	2.156441e-01	-2.111984e-01	-1.165484e-01	1.145845e-01
5.075961585715327e-05	2.156431e-01	-2.111624e-01	-1.165478e-01	1.145840e-01
5.076036482858392e-05	2.156421e-01	-2.111295e-01	-1.165473e-01	1.145835e-01
5.076111380001458e-05	2.156411e-01	-2.110998e-01	-1.165467e-01	1.145829e-01
5.076635668002916e-05	2.156340e-01	-2.109527e-01	-1.165429e-01	1.145791e-01
5.077684244005831e-05	2.156197e-01	-2.108988e-01	-1.165352e-01	1.145716e-01
5.079781396011662e-05	2.155913e-01	-2.112509e-01	-1.165199e-01	1.145564e-01
5.082959851908643e-05	2.155481e-01	-2.121357e-01	-1.164966e-01	1.145335e-01
5.087140881934124e-05	2.154914e-01	-2.133299e-01	-1.164660e-01	1.145033e-01
5.093926721984958e-05	2.153993e-01	-2.150526e-01	-1.164164e-01	1.144543e-01
5.107249877316134e-05	2.152187e-01	-2.172168e-01	-1.163190e-01	1.143583e-01
5.113465100000000e-05	2.151345e-01	-2.175268e-01	-1.162736e-01	1.143135e-01
5.113465130000000e-05	2.151345e-01	-2.175268e-01	-1.162736e-01	1.143135e-01
5.113465170000000e-05	2.151345e-01	-2.175268e-01	-1.162736e-01	1.143135e-01
5.113465200000001e-05	2.151345e-01	-2.175268e-01	-1.162736e-01	1.143135e-01
5.113466000000000e-05	2.151345e-01	-2.175268e-01	-1.162736e-01	1.143135e-01
5.113466030000000e-05	2.151345e-01	-2.175268e-01	-1.162736e-01	1.143135e-01
5.113466070000000e-05	2.151345e-01	-2.175268e-01	-1.162736e-01	1.143134e-01
5.113466100000000e-05	2.151345e-01	-2.175268e-01	-1.162736e-01	1.143133e-01
5.113540997143066e-05	2.151334e-01	-2.175258e-01	-1.162730e-01	1.140624e-01
5.113615894286131e-05	2.151324e-01	-2.175247e-01	-1.162725e-01	1.138226e-01
5.113690791429197e-05	2.151314e-01	-2.175237e-01	-1.162719e-01	1.135938e-01
5.113765688572262e-05	2.151304e-01	-2.175227e-01	-1.162714e-01	1.133760e-01
5.113840585715327e-05	2.151294e-01	-2.175217e-01	-1.162709e-01	1.131693e-01
5.113915482858393e-05	2.151284e-01	-2.175206e-01	-1.162703e-01	1.129737e-01
5.113990380001458e-05	2.151274e-01	-2.175196e-01	-1.162698e-01	1.127891e-01
5.114514668002916e-05	2.151203e-01	-2.175124e-01	-1.162659e-01	1.117124e-01
5.115563244005831e-05	2.151061e-01	-2.174981e-01	-1.162583e-01	1.104086e-01
5.116766385410512e-05	2.150898e-01	-2.174816e-01	-1.162495e-01	1.097355e-01
5.118143509008380e-05	2.150712e-01	-2.174628e-01	-1.162394e-01	1.094529e-01
5.119723549428184e-05	2.150498e-01	-2.174411e-01	-1.162278e-01	1.093949e-01
5.121949809250851e-05	2.150197e-01	-2.174107e-01	-1.162115e-01	1.094976e-01
5.125129254027149e-05	2.149767e-01	-2.173672e-01	-1.161883e-01	1.098107e-01
5.130536742411161e-05	2.149036e-01	-2.172932e-01	-1.161487e-01	1.106292e-01
5.140693734054011e-05	2.147664e-01	-2.171543e-01	-1.160744e-01	1.129401e-01
5.151340000000000e-05	2.146227e-01	-2.170089e-01	-1.159966e-01	1.160545e-01
5.151340030000000e-05	2.146227e-01	-2.170089e-01	-1.159966e-01	1.160546e-01
5.151340069999999e-05	2.146227e-01	-2.170089e-01	-1.159966e-01	1.160546e-01
5.151340100000000e-05	2.146226e-01	-2.170089e-01	-1.159966e-01	1.160546e-01
5.151344100000001e-05	2.146198e-01	-2.170088e-01	-1.159966e-01	1.160558e-01
5.151344130000001e-05	2.146198e-01	-2.170088e-01	-1.159966e-01	1.160558e-01
5.151344170000001e-05	2.146198e-01	-2.170088e-01	-1.159966e-01	1.160559e-01
5.151344200000001e-05	2.146197e-01	-2.170088e-01	-1.159966e-01	1.160559e-01
5.151419097143066e-05	2.145688e-01	-2.170078e-01	-1.159961e-01	1.160553e-01
5.151493994286132e-05	2.145212e-01	-2.170067e-01	-1.159955e-01	1.160548e-01
5.151568891429197e-05	2.144768e-01	-2.170057e-01	-1.159950e-01	1.160542e-01
5.151643788572262e-05	2.144356e-01	-2.170047e-01	-1.159944e-01	1.160537e-01
5.151718685715327e-05	2.143977e-01	-2.170037e-01	-1.159939e-01	1.160531e-01
5.151793582858393e-05	2.143631e-01	-2.170027e-01	-1.159933e-01	1.160526e-01
5.151868480001458e-05	2.143316e-01	-2.170016e-01	-1.159928e-01	1.160520e-01
5.152392768002916e-05	2.141748e-01	-2.169945e-01	-1.159889e-01	1.160482e-01
5.153441344005832e-05	2.141088e-01	-2.169801e-01	-1.159813e-01	1.160406e-01
5.155538496011663e-05	2.144515e-01	-2.169515e-01	-1.159660e-01	1.160253e-01
5.158182403993771e-05	2.151825e-01	-2.169154e-01	-1.159466e-01	1.160060e-01
5.162062850362831e-05	2.162948e-01	-2.168624e-01	-1.159183e-01	1.159777e-01
5.168045105061220e-05	2.178634e-01	-2.167807e-01	-1.158746e-01	1.159342e-01
5.180009614457997e-05	2.200944e-01	-2.166174e-01	-1.157873e-01	1.158471e-01
5.188030981655679e-05	2.207002e-01	-2.165081e-01	-1.157287e-01	1.157887e-01
5.189218000000000e-05	2.207175e-01	-2.164919e-01	-1.157201e-01	1.157801e-01
5.189218030000000e-05	2.207175e-01	-2.164919e-01	-1.157201e-01	1.157801e-01
